WEEK,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER
,15 Goblet Squats (40/25),10/5 Push Ups,"10 Step Ups (20"")(25/15)",Stretch- Traps | Lats | Chest,5 Squat Sit BNP (45/35),5 Deadlifts (225/155),50 Lunges (40's/25's),(25/15),10 RDL's (95/65),Stretch- Elevated Pigeon | Superhero Ham | Narrow Squat Sit | Quad Smash | Frog | Glute Sm,Dubs,200m Row,10 Goblet Squats (35/25),Min 0-3: Floor Press (95/65),10 1-Leg RDL (95/65),Ankle Mobility Drill,5 Overhead Squats (75/45),20 Dips (toe assist),Jumping Lunges (25/15) ,Min 1: Shoulder press (25's/15's)*,5 Ecc. Dragon flags,2 Thrusters (95/65),,50-40-30-20
,20 Seated PIke Ups,5/3 Pull Ups (strict/band),:30 Side Planks,Act- Scaps | Mid and Lower Trap,100yd Farmers Carry (40's/25's),10 Burpees,40 Bicycles,12ea One Arm Bent Over Rows,7 Thrusters (95/65),Act- Quad Knee Circles | Tree Pose | ,then...,30 Kb Swings (55/35),:30 Side Planks (ea side),Min 3-6: Hanging Knee Raises,:30 Dead hang,Stretch- Calves | Shins | Narrow Squats | Sit on heels | Foot | Forearms | Wrists,10 1-arm Shoulder Press (40/25),20 Squats,Lunges (25/15) ,Min 2: Pull ups (bw/band),10 Db G2O (50/35),3 Front Squats (95/65),,Lunges
,20 1-Leg RDL's (40/25),10 Tuck Ups,40yd Banded Side Steps (at knee),Int- ,:30 Supermans,,30 Squats (40's/25's),12 Db Ground 2 Overhead,5 Evil Wheel,Int- Squat Sit,12min AMRAP,20 Straight Leg Raises,10 Ham Walkouts,Min 6-9: Incline Push Ups,:40 Side Plank (25/15),Act- Squat Sits | Grab ground w/ foot | Grab ground w/ hands | ,,20 Push Ups,Squats (25/15),,80yd Suitcase Carry (50/35),4 Power Cleans (95/65),,Push Ups
,30 Bent Over Rows (40/25),,:30 Side Planks,,,,20 Knees to Elbows,12ea Bicep Curls,,,7 Push Press (115/75),15 Chin Ups,,,,Int- Squats/Pseudo Planche,,20 Leg Raises,,*Sh Pr Against Squat Rack,,5 Pull Up,,Sit Ups
,,,,,,,10 Glute Bridge Walkouts,12ea Overhead Tricep Extensions,,,10 Push Ups,10ea Lateral Crossovers (55/45),,,,,,20 Hip Thrusters (40/25),,,,6 Wall Ball (20/14),,
,,,,,,,,,,,10 Front Rack Lunges (115/75),,,,,,,20 Lunges,,,,7 OH Sit Up (40/25),,(e.g. 50 dubs | 50 lunges | push | sit; 50 dubs | 40 lunges | push | sit | etc.)
,,,,,,,,,,,,,,,,,,20 Burpees,,,,8 Db Snatch (40/25),,*Put a towel under your low back*
,,,,,,,,,,,,,,,,,,,,,,9 Burpee,,
,,,,,,,,,,,,,,,,,,,,,,10 Db OH Lunge (40/25),,
,,,,,,,,,,,,,,,,,,,,,,11 KTE,,
,,,,,,,,,,,,,,,,,,,,,,12 Row (cal),,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,3 rounds; for time,EMOM for 10min,6rds; for time,Eliminating Upper Body Joint Pain,7rds; for time,5 rounds; for time,2 rounds; for time,7rds; for time,10min AMRAP,Lower Body Fix(es),5min AMRAP,4rds; for time,10 rounds; for time,2 rounds; for max reps,15min AMRAP,Ankle and Wrists (if we get time),EMOM for 12min,4 rounds; for time,5 rounds; for max reps ,EMOM for 12min,6rds; for time,1 100m Run,,100 Singles before ea round
,15 Goblet Squats (25/15),10/5 Incline Push Ups,"10 Step Ups (14"")(25/15)",Stretch- Traps | Lats | Chest,5 Squat Sit BNP (pvc),5 Deadlifts (185/135),50 Lunges (25's/15's),(15/10),10 Db RDL's (40's/25's),Stretch- Elevated Pigeon | Superhero Ham | Narrow Squat Sit | Quad Smash | Frog | Glute Sm,Dubs,200m Row,10 Goblet Squats (55/35),Min 0-3: Floor Press (135/85),10 1-Leg RDL (40/25),Ankle Mobility Drill,5 Overhead Squats (25/15),1min Dip Support,Lunges (bw),Min 1: Shoulder press (15's/10's)*,5 Candlesticks,2 Thrusters (75/45),,50-40-30-20
,20 Alternating Seated PIke Ups,5/3 Ring Rows,:30 Side Planks,Act- Scaps | Mid and Lower Trap,100yd Farmers Carry (25's/15's),10 Burpees (no push ups),40 Bicycles,12ea One Arm Bent Over Rows,7 Db Thrusters (40's/25's),Act- Quad Knee Circles | Tree Pose | ,then...,30 Kb RDL (55/35),10ea Side Plank Raises,Min 3-6: Knees to Elbows,:30 Dead hang (toe support),Stretch- Calves | Shins | Narrow Squats | Sit on heels | Foot | Forearms | Wrists,10 1-arm Shoulder Press (25/15),20 Squats to Box,Squats (bw),Min 2: Ring Rows,10 Db G2O (40/25),3 Front Squats (75/45),,Lunges
,20 RDL's (25/15),10Tuck Ups (legs only),40yd Banded Side Steps (above knee),Int- ,:30 Supermans,,30 Squats (25's/15's),12 Db Ground 2 Overhead,5 Plank Walkouts,Int- Squat Sit,12min AMRAP,20 Hip Hikes,10 Ham Walkouts,Min 6-9: Push Ups,:40 Side Plank (25/15),Act- Squat Sits | Grab ground w/ foot | Grab ground w/ hands | ,,20 Incline Push Ups,Hip Raises (bw),,80yd Suitcase Carry (40/25),4 Power Cleans (75/45),,Incline Push Ups
,30 Bent Over Rows (25/15),,:30 Side Planks,,,,20 Hanging Knee Raises,12ea Bicep Curls,,,7 Push Press (95/65),15 Ring Curls,,,,Int- Squats/Pseudo Planche,,20 Leg Raises,,*Sh Pr Against Squat Rack,,5 Pull Up,,Crunches
,,,,,,,10 Glute Bridge Walkouts,12ea Overhead Tricep Extensions,,,10 Incline Push Ups,10ea Lateral Crossovers (45/35),,,,,,1min Glute Bridge,,,,6 Wall Ball Thruster (20/14),,
,,,,,,,,,,,10 Front Rack Lunges (95/65),,,,,,,20 Lunges,,,,7 OH Sit Up (25/15),,(e.g. 100 Singles | 50 lunges | push | sit; 100 Singles | 40 lunges | push | sit | etc.)
,,,,,,,,,,,,,,,,,,20 Burpees no push up,,,,8 Db Snatch (25/15),,*Put a towel under your low back*
,,,,,,,,,,,,,,,,,,,,,,9 Burpee (no push up),,
,,,,,,,,,,,,,,,,,,,,,,10 Db OH Lunge (25/15),,
,,,,,,,,,,,,,,,,,,,,,,11 Hanging Knee Raises,,
,,,,,,,,,,,,,,,,,,,,,,12 Row (cal),,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,2min Samson Stretch,2min Overhead Stretch,3min Glute Bridge,,3min Arm Circles,50 Bi's and Tri's,2min Samson St,2min Karate Chop,2min Couch,,3min Arm Circles,40 Bi's and Tri's,3min Wall Sit,2min Scorpion St (ea),30 BPA,,2min Karate Chop,30 Bi's and Tri's,2min Samson St (ea),2min Overhead St,3min Glute Bridge,,,2min Couch (ea)
