WEEK,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER
,10 Front Squats (135/85),:30 Deadhangs,10ea Split Squats (25/15),Stretch- Adductor Stretch | Hip Capsule Stretch | Side Hip Smash | QL Smash,:30 Ring Dip Support,500m Row,for time; with weighted vest (20/10),5 Shoulder Press (115/75),12 Kb Swings (70/55),Stretch- Calf Smash | Knee Gap | Q. Sm. | Frog Sit | Chest stretch | Martyr's Stretch | Lat Sm/Floss | Tricep Sm | Radial Nerve Glide,15 Deadlifts (50% Max) ,12 Db Clean (40's/25's),Db thrusters (50's/35's),30 Bench Press (10 narrow | 10 med | 10 wide)(115/75),10 Db Squats (50's/35's),Stretch- Elevated Ankle Mob | Calf Sm | Knee Gapping | Quad Sm | IT Band Sm | Hip Flexor Sm | Glute Sm,Kb Swings (70/55),5 Thrusters (115/75),10 Floor Press (155/95),8 Db Power Cleans (50's/35's),Lateral Shuffle 2.5-5-2.5,Stretch- Pec Sm | Lat Sm | Scap Sm | Trap Sm | Cat-Cows | Overhead St,6 Squat Jumps (25/15),7 | 5 | 3
,10yd Banded Side steps,15 Straight Arm Lat Pulldowns,max Dubs,Act- Quad Hip Ext | Firehydrants | Standing Kickbacks,10yd Lateral Bear Crawl,40 RDL's (135/85),1mile Run,7 Plank Walkouts,20 Lunges (50/35),Act- Bent Over Sh Press,10 Evil Wheels ,"10 Box over Burpees (24""/20"")",Push Press (155/95),20 Bent Over Rows (115/75),15 Hamstring Curls,Act- Prone Hip Ext | Fire Hydrants | Glute Bridge Walkouts,Ring Chin Ups,10 Overhead Lunges (115/75) ,12 Bent Over Rows (155/95),12 Db Lunges (50's/35's),10 Ring Pull Ups,Act- Serratus Ant Act | Prone I-Y-T's (pulse),8 OHS (95/65),Push Press (155/95)
,10 Glute Bridge Walkouts,7 Chest to Bar Pull Ups,,Int- RDL's,15 Banded Rows,30 V-Ups,100 Pull Ups,15 Ground to Overhead (40/25),200m Row,Int- Split Squats,5 False Grip Ring Pull Ups,80yd Suitcase Carry (55/35),Lunges ,,30 Dubs,Int- Hip Airplanes,,30 Dubs,5 Dragon Flags,16ea Banded Kickbacks,Lateral Shuffle 2.5-5-2.5,Int- Prone BNP,10yd Banded Side Steps,Strict HSPU
,,,,,,20 Push Press (135/85),200 Push Ups,,,,,,KTE,,,,,,,,12ea Side Plank Raises,,,(ea leg) Front Rack Lunge (135/85)
,,,,,,10 Dragon Flags,300 Squats,,,,,,Row,,,,,,,,,,,
,,,,,,,1mile Run,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,6rds; for time,15min AMRAP,EMOM for 12min,Litmus- Plank,15min AMRAP,3rds; for time,for time,15min AMRAP,4rds; for time,Litmus- Squat Sit,15min AMRAP ,5rds; for time,3rds; for max reps,6rds; for time,15min AMRAP,Litmus- Rocking Squat Sit,EoMOM for 16min,12min AMRAP ,20min AMRAP,6rds; for time,15min AMRAP,Litmus- Squat sit BNP,8rds; for time,3 rds | for time | of:
,10 Front Squats (115/75),:30 Deadhangs,7ea Split Squats,Stretch- Adductor Stretch | Hip Capsule Stretch | Side Hip Smash | QL Smash,:30 Dip Support,500m Row,1mile Run,5 Shoulder Press (95/65),12 Kb Swings (55/35),Stretch- Calf Smash | Knee Gap | Q. Sm. | Frog Sit | Chest stretch | Martyr's Stretch | Lat Sm/Floss | Tricep Sm | Radial Nerve Glide,15 Deadlifts (165/115) ,12 Db Clean (40's/25's),Db thrusters (40's/25's),30 Bench Press (10 narrow | 10 med | 10 wide)(95/65),10 Db Squats (40's/25's),Stretch- Elevated Ankle Mob | Calf Sm | Knee Gapping | Quad Sm | IT Band Sm | Hip Flexor Sm | Glute Sm,Kb Swings (55/35),5 Thrusters (95/65),10 Floor Press (135/85),8 Db Power Cleans (40's/25's),Lateral Shuffle 2.5-5-2.5,Stretch- Pec Sm | Lat Sm | Scap Sm | Trap Sm | Cat-Cows | Overhead St,6 Squat Jumps,7 | 5 | 3
,10yd Banded Side steps,15 Straight Arm Lat Pulldowns,max Dubs,Act- Quad Hip Ext | Firehydrants | Standing Kickbacks,10yd Lateral Bear Crawl,40 RDL's (115/75),100 Pull Ups,7 Plank Walkouts,20 Lunges (40/25),Act- Bent Over Sh Press,10 Evil Wheels ,"10 Box over Burpees (24""/20"")",Push Press (135/85),20 Bent Over Rows (95/65),15 Hamstring Curls,Act- Prone Hip Ext | Fire Hydrants | Glute Bridge Walkouts,Chin Ups,10 Overhead Lunges (95/65) ,12 Bent Over Rows (135/85),12 Db Lunges (40's/25's),10 Pull Ups,Act- Serratus Ant Act | Prone I-Y-T's (pulse),8 OHS (75/45),Push Press (135/85)
,10 Glute Bridge Walkouts,7 Pull Ups*,,Int- RDL's,15 Banded Rows,30 V-Ups,200 Push Ups,15 Ground to Overhead (40/25),200m Row,Int- Split Squats,5 Ring Pull Ups,80yd Suitcase Carry (55/35),Lunges ,,30 Dubs,Int- Hip Airplanes,,30 Dubs,5 Ecc. Dragon Flags,16ea Banded Kickbacks,Lateral Shuffle 2.5-5-2.5,Int- Prone BNP,10yd Banded Side Steps,HSPU
,,,,,,20 Push Press (115/75),300 Squats,,,,,,HKR,,,,,,,,12ea Side Plank Raises,,,(ea leg) Front Rack Lunge (135/85)
,,,,,,10 Ecc. Dragon Flags,1mile Run,,,,,,Row,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,6rds; for time,15min AMRAP,EMOM for 12min,Litmus- Plank,15min AMRAP,3rds; for time,SMurph,15min AMRAP,4rds; for time,Litmus- Squat Sit,15min AMRAP ,4rds; for time,3rds; for max reps,6rds; for time,15min AMRAP,Litmus- Rocking Squat Sit,EoMOM for 16min,12min AMRAP ,20min AMRAP,6rds; for time,15min AMRAP,Litmus- Squat sit BNP,8rds; for time,3 rds | for time | of:
,10 Front Squats (75/45),:30 Deadhangs,5ea Split Squats,Stretch- Adductor Stretch | Hip Capsule Stretch | Side Hip Smash | QL Smash,:30 Dip Support (toe assist),500m Row,for time,5 Db Shoulder Press (40's/25's),12 Kb RDL (40/25),Stretch- Calf Smash | Knee Gap | Q. Sm. | Frog Sit | Chest stretch | Martyr's Stretch | Lat Sm/Floss | Tricep Sm | Radial Nerve Glide,15 RDL's(135/85) ,12 Db Clean (40's/25's),Db thrusters (25's/15's),30 Bench Press (10 narrow | 10 med | 10 wide)(75/45),10 Db Squats (25's/15's),Stretch- Elevated Ankle Mob | Calf Sm | Knee Gapping | Quad Sm | IT Band Sm | Hip Flexor Sm | Glute Sm,Kb RDL (40/25),5 Db Thrusters (40's/25's),10 Floor Press (95/65),8 Db Power Cleans (25's/15's),Lateral Shuffle 2.5-5-2.5,Stretch- Pec Sm | Lat Sm | Scap Sm | Trap Sm | Cat-Cows | Overhead St,6 Squat Hops,7 | 5 | 3
,10yd Banded Side steps,15 Straight Arm Lat Pulldowns,max Singles,Act- Quad Hip Ext | Firehydrants | Standing Kickbacks,:30 Kneading Planks,40 RDL's (95/65),1/2mile Run,1min Kneading Planks,20 Lunges (bw),Act- Bent Over Sh Press,10 Plank Walkouts,"10 Burpee (no push up) to Step Up (20"")",Push Press (95/65),20 Banded Rows,15 Hamstring Curls,Act- Prone Hip Ext | Fire Hydrants | Glute Bridge Walkouts,Box Chin Ups,10 Overhead Lunges (bw) ,12 Bent Over Rows (95/65),12 Db Lunges (25's/15's),10 Box Pull Ups,Act- Serratus Ant Act | Prone I-Y-T's (pulse),8 OHS (pvc),Db Push Press (40's/25's)
,10 Glute Bridge Walkouts,7 Box Pull Ups,,Int- RDL's,15 Banded Rows,30 Tuck Ups,50 Pull Ups,15 Ground to Overhead (25/15),200m Row,Int- Split Squats,5 Ring Pull Ups,80yd Suitcase Carry (55/35),Split Squats,,60 Singles,Int- Hip Airplanes,,60 Singles,5 Candlesticks,16ea Banded Kickbacks,Lateral Shuffle 2.5-5-2.5,Int- Prone BNP,10yd Banded Side Steps,Down Dog HSPU
,,,,,,20 Push Press (95/65),100 Push Ups,,,,,,V-Ups,,,,,,,,:30ea Side Plank Hold,,,(ea leg) Front Rack Lunge (40's/25's)
,,,,,,10 Candlesticks,150 Squats,,,,,,Row,,,,,,,,,,,
,,,,,,,1/2mile Run,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,30 GHD's,3min Arm Circles,2min ea Calf Stretch,,40 Bi's and Tri's,3 Rope Climbs,Stretch,40 Face Pulls,3min Glute Bridge,,50 Banded Rows,3x max Floor Press,30 GHD's,3min Arm Circles,40yd Banded Side Step,,4min Plank,4x Sled Push/Explosive Pulls,40 Banded Bi's and Tri's,4min Glute Bridge,40 Straight Arm Lat Pulldowns,,30 GHD's,40 Lateral Raises (5's/2.5's)
,,,,,,,,,,,,,,,,,,,,,,,,
,3rds; for time,for time,5rds; for time,#VALUE!,for time,EMOM for 12min,for time | w/o vest,5rds; (15min cap),15min AMRAP,#VALUE!,For time,EMOM for 12min,5rds; for time,15min AMRAP,21-15-9-6-3,#VALUE!,5rds; for time,6rds | for time ,15min AHvyAP,20min; pass/fail,1600m Walk/Jog/run*,#VALUE!,20min AMRAP,15min AMRAP
