WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,10 Renegades (40's/25's),10 G2O (70/55),10 Half Kneeling OH Press,,Rd 1: Jumping Lunges,,10 Lunges,15 Kb Swings (70/55),500m Row,,Ring Rows (flat),50 Dubs,50 Shoulder Press (95/65),Lunges,250m Row,200 Dubs,,5 Muscle Snatch (95/65),10 Lunges,10 Db Bench (50's/35's),then,,30 Goblet Squats (55/35),8 Strict HSPU
,80yd Farmers Carry (40's/25's),10 1-Arm Squat (70/55),10 Half Kneeling Trunk Twists,,Rd 2: Tuck ups,,8 Push Press (115/75),14 Bulgarian Split Squats (25/15),40 Squats,,Push Ups,40 Jumping Lunges,40 Chest to Bar Pull Ups,Push Ups,10 Kb Swings (70/55),100 Burpees,,10 Front Squats (95/65),8 Push Press (115/75),8 Front Squats (135/85),30 Shoulder Press (115/75),,30 Push Ups,14 Strict Pull Ups
,40 Dubs,40yd 1-Arm OH Carry (70/55),10 Half Kneeling Windmills to Elbow,,Rd 3: Squats,,6 Chin Ups,13 Push Ups,30 Sit Ups,,Shoulder Press (95/65),30 Single Leg Squats,30 Straight Leg Raises (20/10),Sit Ups,10 Burpees,200 Dubs,,15 V-Ups,6 Chin Ups,6 Strict TTB,*use to calculate VO2 max,,30 Burpees,200m Row
,,,10 Half Kneeling Push Press,,Rd 4: Floor Press (135/85),,,50 Dubs,20 Ring Dips,,,20 Sumo Squats (55/35),20 Shuttle Runs,*50 Dubs Before each round,10 Kb Swings (70/55),100 Lunges (50's/35's),,,,,,,30ea Db Lunges (55/35),26 Alt V-Ups
,,,10 Half Kneeling Halos,,,,,,10 Chest to Bar Pull Ups,,,10 Dragon Flags,10 Ice Cream Makers,,10 Burpees,200 Dubs,,,,,,,,
,,,,,,,,,,,,,,,10 Kb Swings (70/55),100 Strict Pull Ups,,,,,,,,
,,,,,,,,,,,,,,,250m Row,200 Dubs,,,,,,,,
,,,,,,,,,,,,,,,,100 Goblet Squats (40's/25's),,,,,,,,
,,,,,,,,,,,,,,,,200 Dubs,,,,,,,,
,,,,,,,,,,,,,,,,100 Floor Press (155/105),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,4rds | for time,5rds | for time,12min AMRAP | (35/25),,for max reps,,EMOM for 12min,5rds; for time,2rds; for best time,,30-20-10; for time,2rds; for time,for time,for time; 50-40-30-20,3rds; ea rd for time,Partner WoD; for time; YGIG,,15min AMRAP,EMOM for 12min,15min AMRAP,2000m Row*,,3rds; for time,15min AMRAP
,10 Renegades (25's/15's),10 G2O (50/35),10 Half Kneeling OH Press,,Rd 1: Lunges,,10 Lunges,15 Kb Swings (55/35),500m Row,,Ring Rows (>flat | <45 degrees),25 Dubs,50 Shoulder Press (75/55),Lunges,250m Row,200 Dubs,,5 Muscle Snatch (75/45),10 Lunges,10 Db Bench (40's/25's),then,,30 Goblet Squats (40/25),8 HSPU
,80yd Farmers Carry (40's/25's),10 1-Arm Squat (50/35),10 Half Kneeling Trunk Twists,,Rd 2: Tuck ups,,8 Push Press (95/65),14 Bulgarian Split Squats (bw),40 Squats,,Push Ups,40 Jumping Lunges,40 Pull Ups,Knee Push Ups,10 Kb Swings (55/35),100 Burpees (knees),,10 Front Squats (75/45),8 Push Press (95/65),8 Front Squats (115/75),30 Shoulder Press (95/65),,30 Push Ups,14 Pull Ups
,20 Dubs,40yd 1-Arm OH Carry (50/35),10 Half Kneeling Windmills to Elbow,,Rd 3: Squats,,6 Box Chin Ups,13 Knee Push Ups,30 Sit Ups,,Shoulder Press (75/45),30 Single Leg Squats (assisted),30 Straight Leg Raises (10/5),Sit Ups,10 Burpees (on knees),200 Dubs,,15 Tuck Ups,6 Box Chin Ups,6 Strict KTE,*use to calculate VO2 max,,30 Burpees,200m Row
,,,10 Half Kneeling Push Press,,Rd 4: Floor Press (95/65),,,25 Dubs,20 Push Ups,,,20 Sumo Squats (40/25),20 Shuttle Runs,*25 Dubs before each round,10 Kb Swings (55/35),100 Lunges (40's/25's),,,,,,,30ea Db Lunges (40/25),26 Alt V-Ups
,,,10 Half Kneeling Halos,,,,,,10 Pull Ups,,,10 Ecc Dragon Flags,10 Hanging Straight Leg Raises,,10 Burpees (on knees),200 Dubs,,,,,,,,
,,,,,,,,,,,,,,,10 Kb Swings (55/35),100 Box Pull Ups,,,,,,,,
,,,,,,,,,,,,,,,250m Row,200 Dubs,,,,,,,,
,,,,,,,,,,,,,,,,100 Goblet Squats (25's/15's),,,,,,,,
,,,,,,,,,,,,,,,,200 Dubs,,,,,,,,
,,,,,,,,,,,,,,,,100 Floor Press (135/85),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,4rds | for time,5rds | for time,12min AMRAP | (25/15),,for max reps,,EMOM for 12min,5rds; for time,2rds; for best time,,30-20-10; for time,for time,for time,for time; 50-40-30-20,3rds; ea rd for time,Partner WoD; for time; YGIG,,15min AMRAP,EMOM for 12min,15min AMRAP,2000m Row*,,3rds; for time,15min AMRAP
,10 Renegades (15's/10's),10 G2O (40/25),10 Half Kneeling OH Press,,Rd 1: Split Squats,,10 Lunges,15 Db RDL's (40/25),500 Row,,Ring Rows (>45 degrees),50 Singles,50 Shoulder Press (65/45),Lunges,250m Row,200 Singles,,5 Kb Swings (55/35),10 Lunges,10 Db Bench (25's/15's),then,,30 Goblet Squats (25/15),8 Db Sh Pr (25's/15's)
,80yd Farmers Carry (25's/15's),10 1-Arm Squat (40/25),10 Half Kneeling Trunk Twists,,Rd 2: Tuck ups (legs only),,8 Shoulder Press (75/45),14 Split Squats (bw),40 Squats to Box,,Incline Push Ups,40 Split Squats,40 Ring Rows,Incline Push Ups,10 Db RDL (40/25),100 Burpees (no push up),,10 Goblet Squats (40/25),8 Sh Press (75/45),8 Goblet Squats (55/35),30 Shoulder Press (75/45),,30 Incline Push Ups,14 Ring Rows
,40 Singles,40yd 1-Arm OH Carry (40/25),10 Half Kneeling Windmills to Elbow,,Rd 3: Squat to box,,6 Ring Curls,13 Incline Push Ups,30 Crunches,,Shoulder Press (45/35),30 Single Leg Squats (to bench),30 Straight Leg Raises,Crunches,10 Burpee (no push up),200 Singles,,15 Tuck Ups (legs only),6 Ring Curls,6 HKR,*use to calculate VO2 max,,30 Burpee (no push up),200m Row
,,,10 Half Kneeling Push Press,,Rd 4: Floor Press (75/45),,,50 Singles,20 Incline Push Ups,,,20 Sumo Squats (bw),20 Shuttle Runs,*50 Singles before each round,10 Db RDL (40/25),100 Lunges (25's/15's),,,,,,,30ea Db Lunges (25/15),26 Opp hand to Opp Foot
,,,10 Half Kneeling Halos,,,,,,10 Ring Rows,,,10 Candlesticks,10 Batwings,,10 Burpee (no push up),200 Singles,,,,,,,,
,,,,,,,,,,,,,,,10 Db RDL (40/25),100 Ring Rows,,,,,,,,
,,,,,,,,,,,,,,,250m Row,200 Singles,,,,,,,,
,,,,,,,,,,,,,,,,100 Goblet Squats (15's/10's),,,,,,,,
,,,,,,,,,,,,,,,,200 Singles,,,,,,,,
,,,,,,,,,,,,,,,,100 Floor Press (95/65),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,4rds | for time,8rds | for time,12min AMRAP | (AHvyAP),,for max reps,,EMOM for 12min,5rds; for time,2rds; for best time,,30-20-10; for time,for time,for time,for time; 50-40-30-20,3rds; ea rd for time,Partner WoD; for time; YGIG,,15min AMRAP,EMOM for 12min,15min AMRAP,1600m Walk/Jog/run*,,3rds; for time,15min AMRAP
,14 Push Up to Sh Tap,10 Tap Ground to Squat Hops,10 Half Kneeling OH Press,,Rd 1: Jumping Lunges,,10 Lunges,15 Squat Hops,2min Jog in place,,Batwings,50 Jumping Jacks,50 Shoulder Press (AHvyAP),Lunges,250m Row,200 Jumping Jacks,,5 Jump Squats,10 Lunges,10 Push Ups,then ,,30 Squats (bw),8 Down Dog HSPU
,1min Farmers Hold (AHvyAP),15 Squats,10 Half Kneeling Trunk Twists,,Rd 2: Tuck ups,,8 Handstand Push Up,14 Bulgarian Split Squats (bw),40 Squats,,Incline Push Ups,40 Jumping Lunges,40 Pull Ups,Push Ups,10 Kb Swings (70/55),100 Burpees,,10 Squats (bw),8 Handstand Push Up,12 Squats,30 Wall Shoulder Press,,30 Push Ups,14 Wall Shoulder Press
,40 Jumping Jacks,1min Kneading Planks,10 Half Kneeling Windmills to Elbow,,Rd 3: Squats,,6 Bicep Curls (backpack),13 Push Ups,30 Sit Ups,,Wall Shoulder Press,30 Single Leg Squats (assisted) ,30 Straight Leg Raises,Sit Ups,10 Burpees,200 Jumping Jacks,,15 V-Ups,6 Bicep Curls (backpack),14 Tuck Ups,*use to calculate VO2 max,,30 Burpees,1min Jog in place
,,,10 Half Kneeling Push Press,,Rd 4: Push Ups,,,50 Dubs,20 Push Ups,,,20 Sumo Squats (bw),20 Shuttle Runs (10yd/10yd),*50 Jumping Jacks before ea rd,10 Kb Swings (70/55),100 Lunges (bw),,,,,,,30ea Db Lunges (bw),26 Alternating V-Ups
,,,10 Half Kneeling Halos,,,,,,10 Bent Over Rows,,,10 V-Ups,10 Hanging Straight Leg Raises,,10 Burpees,200 Jumping Jacks,,,,,,,,
,,,,,,,,,,,,,,,10 Kb Swings (70/55),100 Rev Flys,,,,,,,,
,,,,,,,,,,,,,,,250m Row,200 Jumping Jacks,,,,,,,,
,,,,,,,,,,,,,,,,100 Squats (bw),,,,,,,,
,,,,,,,,,,,,,,,,200 Jumping Jacks,,,,,,,,
,,,,,,,,,,,,,,,,100 Push Ups,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,2min Scorpion Stretch,2min Planks (any style),30 Split Squats (ea),,3min Wall Sits,,30 Bicep Curls,5min Abs,3min Planks,,50 Rev Flys,50 Banded Side Steps,50 Reverse Flys,3min Planks,50 Banded Side Steps,Stretch!,,1' Row Sprints x2,30 Bicep Curls,3min Planks,30ea Front/Lat/Rev,,2min Scorpion St (ea),3min Glute Bridge
