WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,20 Lunges,8 Db Bent Over Rows,5 Hips to Bar,,Sprint 400m/ 4min rest,(50's/35's),10 Db Bench (50's/35's),20 Push Press (135/85),:30 Row Sprint,,16 Kb Lunges (55/35),50 Burpees,250m Row,5 Med Ball Floor Toss (30/20),then,,100 Dubs,20 Burpees,7 Ring Push Ups,50 Hollow Rocks,,Bicycles,80 Sit Ups,4 Plank Walkouts
,10 Toes to Bar,8 Db Push Press,10 Russian Push Ups,,Sprint 300m/ 3min rest,10 Staggered DL to Push Up,8 Front Squats (135/85),30 Cossack Squats (25/15),(3min rest),,Dragon Flags,400m Run,10 Kb Swings (70/55),10 Db Sh Pr (40's/25's),30 Shoulder Press (115/75),,90 Lunges,20 Squats (40/25),10 Lunges (40's/25's),40 Handstand Shoulder Taps,300 Squats**,Alternating Leg Lifts,60 Push Ups,5 Ham Walkouts
,20 Cossack Squats,8 Db Hang Cleans,15 Pr Ext Sh Rot (10's/5's),,Sprint 200m/ 2min rest,6 Db Snatch to 4 Marches,6 Strict TTB,40 Rev Push Ups (|| to floor),,,,50 Kb Swings (70/55),10 Burpees,15 Rev Flys (10's/5's),*use to calculate VO2 max,,80 Sit Ups,20 Banded Push Ups,,30 Heel Touches,,Tuck Ups,40 Lunges,6ea Side Plank Raise
,15 KTE,8cal Row,,,Sprint 100m/ 1min rest,8 Db Rows to 1-arm Thruster,,50 Banded Side Steps,,,,400m Run,10 Kb Swings (70/55),,,,:70sec Dead Hang,"20 Step Ups (20"")(40/25)",,20 Apollo Ohno's,*EMOM 5 Burpees | then squat,Side Planks (ea side),20 Kb Swings,
,20 Single Leg RDL,,,,,15 Outside Swings,,60 Db Tri Ext (25's/15's),,,,50 Pull Ups,10 Burpees,,,,:60sec Side Planks (ea side),20 Sit Ups,,10 Frontal (20's/10's),**If able(25-40lb/15-25lbs),Leg Flutters (low),40 Burpees,
,,,,,,,,70 Dubs,,,,400m Run,10 Kb Swings (70/55,,,,50 Push Ups,200m Row,,10 Lateral Raises (20's/10's),,,60 Dubs,
,,,,,,,,,,,,50 Push Ups,250m Row,,,,40 Squats,,,10 Rev Flys (20's/10's),,,80 Squats,
,,,,,,,,,,,,400m Run,,,,,30 V-Ups,,,,,,,
,,,,,,,,,,,,,,,,,20 Burpees,,,,,,,
,,,,,,,,,,,,,,,,,10 Pull Ups,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,15min AMRAP,5rds; for time; (40's/25's),15min AMRAP,,2rds; on rower,EMOM for 20min,15min AMRAP,for time,6 rounds; for max watts,,EMOM for 12min; for max abs,40min Partner AMRAP | YGIG,3rds; ea rd for time,15min AMRAP,2000m Row*,,for time,4 rounds; for time,EMOM for 15min,3 rounds; for time,For time*,2rds; 1min ea,for time,EMOM for 12min
,20 Lunges,8 Db Bent Over Rows,5 Seated Leg Lifts+Hips Back,,Sprint 400m/ 4min rest,(40's/25's),10 Db Bench (40's/25's),20 Push Press (95/65),:30 Row Sprint,,16 Kb/Db Lunges (35/25),50 Burpees,250m Row,5 Med Ball Floor Toss (20/14),then,,50 Dubs,20 Burpees (on knees),7 Push Ups,50 Hollow Rocks,,Bicycles,80 Sit Ups,4 Plank Walkouts
,10 KTE,8 Db Push Press,10 Hand Release Push Ups,,Sprint 300m/ 3min rest,10 Staggered DL to Push Up,8 Front Squats (115/75),30 Cossack Squats (bw),(3min rest),,Ecc. Dragon Flags,400m Run,10 Kb Swings (55/35),10 Db Sh Pr (25's/15's),30 Shoulder Press (95/65),,90 Lunges,20 Squats,10 Lunges (25's/15's),:40 Handstand Hold,200 Squats,Alternating Leg Lifts,60 Push Ups (knees),5 Ham Walkouts
,20 Cossack Squats (assisted),8 Db Hang Cleans,15 Pr Ext Sh Rot (5's/2.5's),,Sprint 200m/ 2min rest,6 Db Snatch to 4 Marches,6 Strict KTE,40 Ring Rows (<45*),,,,50 Kb Swings (55/35),10 Burpees,15 Rev Flys (5's/2.5's),*use to calculate VO2 max,,80 Sit Ups,20 Push Ups,,30 Heel Touches,,Tuck Ups,40 Lunges,6ea Side Plank Raise
,15 HKR,8cal Row,,,Sprint 100m/ 1min rest,8 Db Rows to 1-arm Thruster,,50 Banded Side Steps,,,,400m Run,10 Kb Swings (55/35),,,,:70sec Dead Hang,"20 Step Ups (20"")",,20 Apollo Ohno's,*EMOM 3 Burpees | then squat,Side Planks (ea side),20 Kb Swings or Jump Squats,
,20 Single Leg RDL,,,,,15 Outside Swings,,60 Db Tri Ext (15's/10's),,,,50 Pull Ups,10 Burpees,,,,:60sec Side Planks (ea side),20 Sit Ups,,10ea Frontal (10's/5s),,Leg Flutters (med),40 Burpees (on knees),
,,,,,,,,35 Dubs,,,,400m Run,10 Kb Swings (55/35),,,,50 Push Ups,200m Row,,10 Lateral Raises (10's/5's),,,30 Dubs,
,,,,,,,,,,,,50 Push Ups,250m Row,,,,40 Squats,,,10 Rev Flys (10's/5's),,,80 Squats,
,,,,,,,,,,,,400m Run,,,,,30 V-Ups,,,,,,,
,,,,,,,,,,,,,,,,,20 Burpees,,,,,,,
,,,,,,,,,,,,,,,,,10 Pull Ups,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,15min AMRAP,5rds; for time; (25's/15's),15min AMRAP,,2rds; on rower,EMOM for 20min,15min AMRAP,for time,6 rounds; for max watts,,EMOM for 12min; for max abs,40min Partner AMRAP | YGIG,3rds; ea rd for time,15min AMRAP,2000m Row*,,for time,4 rounds; for time,EMOM for 15min,3rds; for time,For time*,2rds; 1min ea,for time,EMOM for 12min
,20 Split Squats,8 Db Bent Over Rows,10 Seated Leg Lifts,,Sprint 400m/ 4min rest,(25's/15's),10 Db Bench (25's/15's),20 Push Press (75/45),:30 Row Sprint,,16 Lunges (bw),50 Burpees,250m Row,5 Med Ball Floor Toss (20/14),then,,100 Singles,20 Burpees (no push up),7 Incline Push Ups,2min Hollow Hold,,Bicycles (no upper body),80 Crunches,8 Kneading Planks
,10 HKR,8 Db Push Press,10 Incline Push Ups,,Sprint 300m/ 3min rest,10 Staggered DL to Plank,8 Goblet Squats (55/35),30 Sumo Squats,(3min rest),,Candlesticks,400m Run,10 Kb Swings (55/35),10 Db Sh Pr (15's/10's),30 Shoulder Press (75/45),,90 Split Squats,20 Squats (to box),10 Lunges (bw),:40 Down Dog Handstand Hold,200 Body Weight Squats to box,Alternating Leg Lifts,60 Incline Push Ups,5 Ham Walkouts
,20 Sumo Squats,8 Db Hang Cleans,15 Pr Ext Sh Rot (bw),,Sprint 200m/ 2min rest,6 Db Snatch to 4 Marches,6 HKR,40 Ring Rows (>45*),,,,50 Kb Swings (40/25),10 Burpees,15 Rev Flys (bw),*use to calculate VO2 max,,80 Crunches,20 Incline Push Ups,,30 Heel Touches,,Crunches,40 Split Squats,6ea Side Plank Raises (on knees)
,15 SLR,8cal Row,,,Sprint 100m/ 1min rest,8 Db Rows to 1-arm Thruster,,50 Banded Side Steps,,,,400m Run,10 Kb Swings (55/35),,,,:70sec Dead Hang (any grip),20 Step Ups (AHiAP),,20 Side Steps,*EMOM 3 Burpees (no push up) | then squat,Side Plank (:30ea side),20 Jump Squats,
,20 Single Leg RDL (assisted),,,,,15 Outside Swings,,60 Db Tri Ext (10's/5's),,,,50 Pull Ups,10 Burpees,,,,:60sec Side Planks (ea side),20 Crunches,,10 Frontal Raises (5's/2.5's),,Leg Flutters (high),40 Burpees (no push up),
,,,,,,,,70 Singles,,,,400m Run,10 Kb Swings (55/35),,,,50 Incline Push Ups,200m Row,,10 Lateral Raises (5's/2.5's),,,60 Singles,
,,,,,,,,,,,,50 Push Ups,250m Row,,,,40 Squats to box,,,10 Rev Flys (5's/2.5's),,,80 Squats (to box),
,,,,,,,,,,,,400m Run,,,,,30 Tuck Ups (legs only),,,,,,,
,,,,,,,,,,,,,,,,,20 Burpees (no push up),,,,,,,
,,,,,,,,,,,,,,,,,10 Ring Rows,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,15min AMRAP,5rds; for time ,15min AMRAP,,2rds; on bike or running,EMOM for 20min,15min AMRAP,for time,6 rounds; for max laps,,EMOM for 12min; for max abs,40min Partner AMRAP | YGIG,At-Home Repeatability Test,15min AMRAP,1600m Walk/Jog/run*,,for time,4 rounds; for time,EMOM for 15min,3 rounds; for time,For time*,2rds; 1min ea,for time,EMOM for 12min
,20 Lunges,16 Rev Flys,10 SLR's,,Sprint 800m/400m/ 4min rest,10 Single Leg RDL to Push Up,10 Push Ups,20 HSPU,:30 20yd Shuttle Sprints,,16 Lunges (bw),50 Burpees,3rds; ea rd for time (12min rest),5 Explosive Push Ups,then ,,50 Dubs,20 Burpees (on knees),7 Push Ups,50 Hollow Rocks,,Bicycles,80 Sit Ups,4 Plank Walkouts
,10 KTE,8 Down Dog HSPU,10 Hand Release Push Ups,,Sprint 600m/300m/ 3min rest,6 Burpees to 10 Mt Climbers,12 Squats,30 Cossack Squats,(3min rest),,Ecc. Dragon Flags,400m Run,250m Run,10 Down Dog HSPU,30 Wall Shoulder Press,,90 Lunges,20 Squats,10 Lunges (bw),:40 Handstand Hold,200 Squats,Alternating Leg Lifts,60 Push Ups (knees),5 Ham Walkouts
,20 Cossack Squats (assisted),8 Burpees,15 Pr Ext Sh Rot (bw),,Sprint 400m/200m/ 2min rest,8 Squats to 8 Sq Sit BNP,14 Tuck Ups,40ea Bent Over Rows (AHvyAP),,,,50 Squat Hops,10 Squat Jumps,15 Rev Flys (bw),*use to calculate VO2 max,,80 Sit Ups,20 Push Ups,,30 Heel Touches,,Tuck Ups,40 Lunges,6ea Side Plank Raise
,15 HKR,:30sec High Knees,,,Sprint 200m/100m/ 1min rest,15 Squat Jumps,,50 Side Steps,,,,400m Run,10 Burpees,,,,:70sec Dead Hang,"20 Step Ups (20"")",,20 Apollo Ohno's,*EMOM 3 Burpees | then squat,Side Planks (ea side),20 Kb Swings or Jump Squats,
,20 Single Leg RDL,,,,,,,60 Db Tri Ext (AHvyAP),,,,50 Pull Ups or 100 Rev Flys,10 Squat Jumps,,,,:60sec Side Planks (ea side),20 Sit Ups,,10ea Frontal (10's/5s),,Leg Flutters (med),40 Burpees (on knees),
,,,,,,,,70 Dubs,,,,400m Run,10 Burpees,,,,50 Push Ups,200m Row/Run,,10 Lateral Raises (10's/5's),,,30 Dubs,
,,,,,,,,,,,,50 Push Ups,10 Squat Jumps,,,,40 Squats,,,10 Rev Flys (10's/5's),,,80 Squats,
,,,,,,,,,,,,400m Run,250m Run,,,,30 V-Ups,,,,,,,
,,,,,,,,,,,,,,,,,20 Burpees,,,,,,,
,,,,,,,,,,,,,,,,,10 Pull Ups,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,2min Couch Mobility,30 Lateral Flys,3min Arm Circles,,2min Pigeon,30 Bi's and Tri's,1min Bicycles,3min Planks,30 Pull Ups,,2min Prone Cobra,2min Down Dog,2min Pigeon,30 Bi's and Tri's,2min Couch,,2min Stretch,2min World's Greatest,1min HKR or SLR,2min Scorpion St,3min Couch Mobility (ea),2min Prone Cobra,4min Plank,2min Samson St
