WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,"Step Ups (24"")",10 Db Sh Press (50's/35's),10 Chin Ups,St- Shoulder Wind Up | Scap Sm. | Lat Sm. | OH Crossbody lunge,Hi Pull (75/45),15 Floor Press (165/95),200 Dubs,10ea Rotational Press (50/35),"8 Step Ups (24"")(40/25)",Stretch- Calf Sm. | Ant. Tib. Sm. | Kneeling Kb Str | Quad Sm.,8 Good Mornings (95/65),20 Squats (25/15),7 Commando Pull Ups,10 Kb Swings (70/55),10 Chest to Bar Pull Ups,Stretch- Trap Sm. | Across Body St. | Overhead St. | Cat-cows | Neck Rolls,10ea 1-arm Kneeling Sh Pr (50/35),5 Burpees,800m Row,20m Sprint Test,40 Squats,Stretch- Couch Mobility | IT Band Sm. | World's Greatest St. | Assisted Squat Sit,Battle Rope (3 count)(Hvy),100 Dub
,Straight Arm Lat Pulldowns ,50 Dubs,10ea Offset Banded Squats (thick),Act- Serratus Ant. Act. | Pancake Flippers,"Box Jumps (30""/24"")",7ea Kb Kneeling Windmill (35/15),150 Offset Lunges (40/25),15 Hand Release Push Ups,8 Banded Lat Pulldowns,Act- Prone Hip Ext. | Glute Bridge,10 Chin Ups (15/10),20 Walking Lunges (25/15),12 Wall Balls (30/20),6 Push Press (155/95),1 Handstand Around the Worlds (180),Act- Neck Exercises: prone and supine | turkey necks | yes-no | valley girl,10yd Seal Drags,10 V-Ups,,,30 Sit Ups,Activation- Side Plank (act knee press) | Plank (w/ hip ext),Med Ball Side Toss (Right)(30/20),90 Squats
,Side to Side Lunges (25/15),10ea Bent Over Resisted Row (35/25),20 Lunges (25/15),Int- Inch Worm to Push Up,1-arm RDL (50/35),250m Row,100 V-Ups,20 Ring Rows (ft on box),,Int- Squats,15 Rev Flys (10's/5's),20 Burpees,15 Face Pulls,,,Int- Plank/Side Plank,10 Floor Press (165/95),15 Russian Twists (15/10),and,then...,20 Push Ups,Integration- Squats,Med Ball Side Toss (Left)(30/20),80 Push Ups
,Bicycles,20yds Crab Walks,,Litmus- Supine OH Screen,Lateral Shuffles (5yds/rep),,50 Sumo Squats (40/25),,,"LItmus- 5"" Wall Test",,20 Sit Ups,,,,Litmus- Radial Nerve Glide,,20 Lunges (15/10),,3rds,10 Pull Ups,Litmus- Iso RDL,Apollo Ohno's,70 Kb Swings (70/55)
,,,,,Kneeling Kb Curls (55/35),,25 Chest to Bar Pull Ups,,,,,,,,,,,,"""Annie""",20 Db RDL's (50's/35's),,,Lateral Flys (15's/10's),60 Db Sh Press (40's/25's)
,,,,,,,,,,,,,,,,,,,50-40-30-20-10,20 Bench Press (135/85),,,,50 Db Power Clean (40's/25's)
,,,,,,,,,,,,,,,,,,,Dubs ,,,,,40 Db Bent Over Row (40's/25's)
,,,,,,,,,,,,,,,,,,,Sit Ups,,,,,30 Burpees
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,EMOM for 16min; for max reps,5rds; for time,15min AMRAP,Litmus- Supine OH Screen,EMOM for 20min,20min AMRAP,for time,5rds; 10min time cap,EMOM for 12min,"Litmus- 5"" Wall Test",6rds; for time,5 rounds; for time,10rds; for time,EMOM for 12min,15min AMRAP,Litmus- Radial Nerve Glide,5rds; for time,20 rounds; for time,for time,3rds (2-3min rest b/n rds),500m Row,Litmus- Iso RDL,3rds; for max reps,for time
,"Step Ups (20"")",10 Db Sh Press (40's/25's),7 Chin Ups,St- Shoulder Wind Up | Scap Sm. | Lat Sm. | OH Crossbody lunge,Hi Pull (75/45),15 Floor Press (135/85),200 Dubs,10ea Rotational Press (40/25),"8 Step Ups (20"")(25/15)",Stretch- Calf Sm. | Ant. Tib. Sm. | Kneeling Kb Str | Quad Sm.,8 Good Mornings (75/45),20 Squats,7 Commando Pull Ups,10 Kb Swings (55/35),10 Pull Ups,Stretch- Trap Sm. | Across Body St. | Overhead St. | Cat-cows | Neck Rolls,10ea 1-arm Kneeling Sh Pr (40/25),5 Burpees,800m Row,20m Sprint Test,40 Squats,Stretch- Couch Mobility | IT Band Sm. | World's Greatest St. | Assisted Squat Sit,Battle Rope (3 count),100 Dub
,Straight Arm Lat Pulldowns ,30 Dubs,10ea Offset Banded Squats (med),Act- Serratus Ant. Act. | Pancake Flippers,"Box Jumps (24""/20"")",7ea Kb Kneeling Windmill (35/15),150 Offset Lunges (25/15),15 Hand Release Push Ups,8 Banded Lat Pulldowns,Act- Prone Hip Ext. | Glute Bridge,10 Chin Ups,20 Walking Lunges,12 Wall Balls (20/14),6 Push Press (135/85),1 Handstand Around the Worlds (180),Act- Neck Exercises: prone and supine | turkey necks | yes-no | valley girl,10yd Seal Drags,10 Sit Ups,,,30 Sit Ups,Activation- Side Plank (act knee press) | Plank (w/ hip ext),Med Ball Side Toss (Right)(20/14),90 Squats
,Side to Side Lunges ,10ea Bent Over Resisted Row (35/25),20 Lunges,Int- Inch Worm to Push Up,1-arm RDL (40/25),250m Row,100 Tuck Ups,20 Ring Rows (flat),,Int- Squats,15 Rev Flys (10's/5's),20 Burpees,15 Face Pulls,,,Int- Plank/Side Plank,10 Floor Press (135/85),15 Russian Twists,and,then...,20 Push Ups,Integration- Squats,Med Ball Side Toss (Left)(20/14),80 Push Ups
,Bicycles,20yds Crab Walks,,Litmus- Supine OH Screen,Lateral Shuffles (5yds/rep),,50 Sumo Squats (25/15),,,"LItmus- 5"" Wall Test",,20 Sit Ups,,,,Litmus- Radial Nerve Glide,,20 Lunges,,3rds,10 Pull Ups,Litmus- Iso RDL,Apollo Ohno's,70 Kb Swings (55/35)
,,,,,Kneeling Kb Curls (35/25),,25 Pull Ups,,,,,,,,,,,,"""Annie""",20 Db RDL's (40's/25's),,,Lateral Flys (10's/5's),60 Db Sh Press (40's/25's)
,,,,,,,,,,,,,,,,,,,50-40-30-20-10,20 Bench Press (95/65),,,,50 Db Power Clean (40's/25's)
,,,,,,,,,,,,,,,,,,,Dubs ,,,,,40 Db Bent Over Row (40's/25's)
,,,,,,,,,,,,,,,,,,,Sit Ups,,,,,30 Burpees
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,EMOM for 16min; for max reps,5rds; for time,15min AMRAP,Litmus- Supine OH Screen,EMOM for 20min,20min AMRAP,for time,5rds; 10min time cap,EMOM for 12min,"Litmus- 5"" Wall Test",6rds; for time,5 rounds; for time,10rds; for time,EMOM for 12min,15min AMRAP,Litmus- Radial Nerve Glide,5rds; for time,20 rounds; for time,for time,3rds (2-3min rest b/n rds),500m Row,Litmus- Iso RDL,3rds; for max reps,for time
,Step Ups (AHiAP),10 Db Sh Press (25's/15's),7 Box Chin Ups,St- Shoulder Wind Up | Scap Sm. | Lat Sm. | OH Crossbody lunge,Hi Pull (75/45),15 Floor Press (95/65),400 Singles,10ea Rotational Press (25/15),8 Step Ups (AHiAP)(bw),Stretch- Calf Sm. | Ant. Tib. Sm. | Kneeling Kb Str | Quad Sm.,8 Good Mornings (45/35),20 Squats to Box,7 Box Commando Pull Ups,10 Db RDL (40/25),10 Box Pull Ups,Stretch- Trap Sm. | Across Body St. | Overhead St. | Cat-cows | Neck Rolls,10ea 1-arm Kneeling Sh Pr (25/15),5 Burpees (no push up),800m Row,20m Sprint Test,40 Squats to Box,Stretch- Couch Mobility | IT Band Sm. | World's Greatest St. | Assisted Squat Sit,Battle Rope (3 count),200 Singles
,Straight Arm Lat Pulldowns ,60 Singles,10ea Offset Banded Squats (thin),Act- Serratus Ant. Act. | Pancake Flippers,Box Jumps (AHiAP),7ea Kb Kneeling Windmill (15/5),150 Offset Lunges (15/10),15 Incline Push Ups,8 Banded Lat Pulldowns,Act- Prone Hip Ext. | Glute Bridge,10 Box Chin Ups,20 Split Squats,12 Wall Ball Thrusters (20/14),6 Db Push Press (40/25),1 Down Dog Handstand Around the Worlds (180),Act- Neck Exercises: prone and supine | turkey necks | yes-no | valley girl,10yd Seal Drags,10 Crunches,,,30 Crunches,Activation- Side Plank (act knee press) | Plank (w/ hip ext),Med Ball Side Toss (Right)(20/14),90 Squats to Box
,Side to Side Lunges ,10ea Bent Over Resisted Row (25/15),20 Split Squats,Int- Inch Worm to Push Up,1-arm RDL (25/15),250m Row,100 Leg Tuck Ups,20 Ring Rows (45 degrees),,Int- Squats,15 Rev Flys (5's/2.5's),20 Burpees (no push up),15 Face Pulls,,,Int- Plank/Side Plank,10 Floor Press (95/65),15 Russian Twists,and,then...,20 Incline Push Ups,Integration- Squats,Med Ball Side Toss (Left)(20/14),80 Incline Push Ups
,Bicycles,:30 Table Top,,Litmus- Supine OH Screen,Lateral Shuffles (5yds/rep),,50 Sumo Squats (15/10),,,"LItmus- 5"" Wall Test",,20 Crunches,,,,Litmus- Radial Nerve Glide,,10ea Split Squats,,3rds,10 Box Pull Ups,Litmus- Iso RDL,Banded Side Steps,70 RDL (40/25)
,,,,,Kneeling Kb Curls (25/15),,25 Box Pull Ups,,,,,,,,,,,,Annie,20 Db RDL's (25's/15's),,,Lateral Flys (5's/2.5's),60 Db Sh Press (25's/15's)
,,,,,,,,,,,,,,,,,,,100-80-60-40-20,20 Bench Press (75/45),,,,50 Db Power Clean (25's/15's)
,,,,,,,,,,,,,,,,,,,Singles,,,,,40 Db Bent Over Row (25's/15's)
,,,,,,,,,,,,,,,,,,,Crunches,,,,,30 Burpees (no push up)
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,30 GHDs,30 Bi's and Tri's,30 V-Ups,,40 Skull Crushers,2min Pigeon St (ea),40yd Banded Side Step,40 Face Pulls,2min Pigeon (ea),,30 Squat Sit BNP,2min Couch Mob (ea),2min Overhead Stretch,2min (ea) Samson St,2min (ea) Scorpion St,,3min Arm Circles,2min (ea) Pigeon St.,2min calf stretch (ea),2min Overhead Stretch,2min Pigeon Stretch (ea),,1min Michael Phelps',2min Superhero Stretch (ea)
,,,,,,,,,,,,,,,,,,,,,,,,
,EMOM for 6min (each section),15min AMRAP,4rds; for time,#VALUE!,EMOM for 10min | max SLR,10min AMRAP,5rds; for time,EMOM for 16min,12min AMRAP,#VALUE!,10min AMRAP,#REF!,4rds; for time,12min AMRAP,EMOM for 10min,#VALUE!,7 rounds; for time,For time (14min time cap),12min AMRAP,10min AMRAP,5rds; for time,#VALUE!,EMOM for 10min,10min AMRAP
